step,epoch,d_loss_real,d_loss_fake,d_loss_avg,g_loss_total,g_loss_adversarial,g_loss_l1,learning_rate
1432,43,7.086759567260742,7.089261054992676,7.088010311126709,7861.9384765625,1.3561137914657593,78.60569763183594,0.00019999999494757503
1433,43,7.087343215942383,7.089735984802246,7.0885396003723145,7860.89111328125,1.3552426099777222,78.59523010253906,0.00019999999494757503
1434,43,7.087833404541016,7.090193748474121,7.089013576507568,7860.423828125,1.3544169664382935,78.59056854248047,0.00019999999494757503
1435,43,7.088293552398682,7.090680122375488,7.089487075805664,7859.73828125,1.3535382747650146,78.58372497558594,0.00019999999494757503
1436,43,7.088788986206055,7.091342449188232,7.090065956115723,7858.2978515625,1.3527417182922363,78.56932830810547,0.00019999999494757503
1437,43,7.08945894241333,7.09218692779541,7.090823173522949,7857.46240234375,1.3518832921981812,78.56098175048828,0.00019999999494757503
1438,43,7.090291976928711,7.092822551727295,7.091557502746582,7858.06396484375,1.3510150909423828,78.5670166015625,0.00019999999494757503
1439,43,7.090941429138184,7.093685150146484,7.092313289642334,7856.60986328125,1.3501651287078857,78.55248260498047,0.00019999999494757503
1440,43,7.0917768478393555,7.094520092010498,7.093148231506348,7855.61083984375,1.349312663078308,78.54249572753906,0.00019999999494757503
1441,43,7.092628479003906,7.095036029815674,7.093832015991211,7854.27880859375,1.348510503768921,78.52919006347656,0.00019999999494757503
1442,43,7.093127250671387,7.095541954040527,7.094334602355957,7852.76806640625,1.3476743698120117,78.51409149169922,0.00019999999494757503
1443,43,7.093640327453613,7.0960845947265625,7.094862461090088,7853.0419921875,1.3468550443649292,78.51683807373047,0.00019999999494757503
1444,43,7.0942206382751465,7.096458435058594,7.095339775085449,7852.56201171875,1.3460137844085693,78.51203918457031,0.00019999999494757503
1445,43,7.0945611000061035,7.096750259399414,7.09565544128418,7852.78076171875,1.3451564311981201,78.51423645019531,0.00019999999494757503
1446,43,7.09485387802124,7.097567081451416,7.096210479736328,7850.9111328125,1.3443025350570679,78.49554443359375,0.00019999999494757503
1447,43,7.095686912536621,7.098393440246582,7.097040176391602,7849.900390625,1.3435124158859253,78.48544311523438,0.00019999999494757503
1448,43,7.096492767333984,7.099206447601318,7.0978498458862305,7850.9345703125,1.3426971435546875,78.49579620361328,0.00019999999494757503
1449,43,7.097302436828613,7.099935054779053,7.098618507385254,7849.66064453125,1.3418898582458496,78.48307037353516,0.00019999999494757503
1450,43,7.098085403442383,7.100771427154541,7.099428176879883,7848.70703125,1.3411157131195068,78.4735336303711,0.00019999999494757503
1451,43,7.098888397216797,7.101632595062256,7.1002607345581055,7848.6953125,1.3403034210205078,78.47341918945312,0.00019999999494757503
1452,43,7.099733352661133,7.102431774139404,7.101082801818848,7846.90771484375,1.339468240737915,78.45555877685547,0.00019999999494757503
1453,44,7.100551605224609,7.103257179260254,7.101904392242432,7845.92626953125,1.3386497497558594,78.44574737548828,0.00019999999494757503
1454,44,7.101383209228516,7.104125022888184,7.10275411605835,7844.08935546875,1.337828516960144,78.4273910522461,0.00019999999494757503
1455,44,7.102268695831299,7.104959011077881,7.10361385345459,7842.9140625,1.3370167016983032,78.41564178466797,0.00019999999494757503
1456,44,7.103057861328125,7.105775356292725,7.104416847229004,7842.03515625,1.3361742496490479,78.4068603515625,0.00019999999494757503
1457,44,7.103900909423828,7.106557846069336,7.105229377746582,7841.47802734375,1.3353781700134277,78.40129852294922,0.00019999999494757503
1458,44,7.104681968688965,7.107402324676514,7.10604190826416,7840.00048828125,1.3345550298690796,78.38653564453125,0.00019999999494757503
1459,44,7.105513095855713,7.107798099517822,7.106655597686768,7838.59619140625,1.33370840549469,78.37249755859375,0.00019999999494757503
1460,44,7.105916500091553,7.108254909515381,7.107085704803467,7837.828125,1.3329211473464966,78.36483001708984,0.00019999999494757503
1461,44,7.106368541717529,7.108885288238525,7.107626914978027,7838.423828125,1.3321528434753418,78.37078857421875,0.00019999999494757503
1462,44,7.107028961181641,7.109701156616211,7.108365058898926,7837.306640625,1.3313144445419312,78.35962677001953,0.00019999999494757503
1463,44,7.107834339141846,7.110531330108643,7.109182834625244,7836.75341796875,1.3305189609527588,78.3541030883789,0.00019999999494757503
1464,44,7.108633518218994,7.111161708831787,7.109897613525391,7835.599609375,1.3296804428100586,78.34256744384766,0.00019999999494757503
1465,44,7.1092848777771,7.111974716186523,7.110630035400391,7834.41357421875,1.3289000988006592,78.33071899414062,0.00019999999494757503
1466,44,7.110089302062988,7.112423419952393,7.1112565994262695,7833.92431640625,1.328092098236084,78.3258285522461,0.00019999999494757503
1467,44,7.110544204711914,7.113098621368408,7.111821174621582,7832.068359375,1.3272732496261597,78.3072738647461,0.00019999999494757503
1468,44,7.111214637756348,7.113362789154053,7.112288475036621,7832.22802734375,1.3264271020889282,78.30888366699219,0.00019999999494757503
1469,44,7.111490726470947,7.114109992980957,7.112800598144531,7830.5419921875,1.3257477283477783,78.29203033447266,0.00019999999494757503
1470,44,7.112250804901123,7.1149396896362305,7.113595008850098,7829.70068359375,1.324919581413269,78.28363037109375,0.00019999999494757503
1471,44,7.1130781173706055,7.115706920623779,7.114392280578613,7827.99072265625,1.3241320848464966,78.26653289794922,0.00019999999494757503
1472,44,7.113825798034668,7.116473197937012,7.11514949798584,7826.783203125,1.323326826095581,78.25447082519531,0.00019999999494757503
1473,44,7.114607810974121,7.1172661781311035,7.115937232971191,7825.248046875,1.3225284814834595,78.23912811279297,0.00019999999494757503
1474,44,7.1153950691223145,7.118027687072754,7.116711616516113,7824.4912109375,1.3217180967330933,78.23155975341797,0.00019999999494757503
1475,44,7.1161627769470215,7.11875057220459,7.117456436157227,7823.0908203125,1.3209125995635986,78.21756744384766,0.00019999999494757503
1476,44,7.116896152496338,7.119597434997559,7.118247032165527,7822.46826171875,1.3201510906219482,78.21134948730469,0.00019999999494757503
1477,44,7.117734909057617,7.120490074157715,7.119112491607666,7821.32666015625,1.3193609714508057,78.19993591308594,0.00019999999494757503
1478,44,7.1186370849609375,7.121315956115723,7.11997652053833,7820.60400390625,1.3185207843780518,78.19271850585938,0.00019999999494757503
1479,44,7.119448184967041,7.122142314910889,7.120795249938965,7819.23291015625,1.3177316188812256,78.17901611328125,0.00019999999494757503
1480,44,7.120292663574219,7.1226067543029785,7.1214494705200195,7819.5869140625,1.3169798851013184,78.18256378173828,0.00019999999494757503
1481,44,7.120726585388184,7.122838497161865,7.121782302856445,7818.41064453125,1.316226840019226,78.17080688476562,0.00019999999494757503
1482,44,7.120972156524658,7.1230974197387695,7.122035026550293,7816.955078125,1.3154292106628418,78.15625762939453,0.00019999999494757503
1483,44,7.121262550354004,7.1234450340271,7.122353553771973,7815.931640625,1.3146229982376099,78.14602661132812,0.00019999999494757503
1484,44,7.1216044425964355,7.123929977416992,7.122767448425293,7814.57177734375,1.3138647079467773,78.13243865966797,0.00019999999494757503
1485,44,7.122084617614746,7.1246867179870605,7.123385429382324,7813.02734375,1.3130544424057007,78.11699676513672,0.00019999999494757503
1486,45,7.122825622558594,7.125474452972412,7.124150276184082,7812.1669921875,1.312231183052063,78.1083984375,0.00019999999494757503
1487,45,7.1236162185668945,7.126211643218994,7.124914169311523,7811.88623046875,1.3114428520202637,78.10559844970703,0.00019999999494757503
1488,45,7.124368667602539,7.12703800201416,7.12570333480835,7810.57861328125,1.3106249570846558,78.09253692626953,0.00019999999494757503
1489,45,7.125179290771484,7.127376556396484,7.126277923583984,7809.10791015625,1.3098171949386597,78.07784271240234,0.00019999999494757503
1490,45,7.125531196594238,7.12794828414917,7.126739501953125,7808.68798828125,1.3090745210647583,78.07364654541016,0.00019999999494757503
1491,45,7.126091957092285,7.12837553024292,7.127233505249023,7807.2392578125,1.308326244354248,78.05916595458984,0.00019999999494757503
1492,45,7.126531600952148,7.128671646118164,7.127601623535156,7806.9306640625,1.3075120449066162,78.05609130859375,0.00019999999494757503
1493,45,7.1268181800842285,7.129461288452148,7.128139495849609,7805.75146484375,1.3067426681518555,78.04430389404297,0.00019999999494757503
1494,45,7.127630710601807,7.130001068115234,7.128815650939941,7804.6494140625,1.305979609489441,78.03328704833984,0.00019999999494757503
1495,45,7.128149509429932,7.130743503570557,7.129446506500244,7804.16455078125,1.3051716089248657,78.02845001220703,0.00019999999494757503
1496,45,7.128900051116943,7.131453514099121,7.130176544189453,7804.486328125,1.3044040203094482,78.03167724609375,0.00019999999494757503
1497,45,7.12960958480835,7.132197856903076,7.130903720855713,7802.9716796875,1.3036571741104126,78.01653289794922,0.00019999999494757503
1498,45,7.13036584854126,7.132958889007568,7.131662368774414,7802.2021484375,1.302905797958374,78.00884246826172,0.00019999999494757503
1499,45,7.131136417388916,7.133607387542725,7.13237190246582,7801.39990234375,1.3021548986434937,78.0008316040039,0.00019999999494757503
1500,45,7.131765842437744,7.134357929229736,7.13306188583374,7801.3583984375,1.3014023303985596,78.00042724609375,0.00019999999494757503
1501,45,7.132516384124756,7.135122299194336,7.133819580078125,7800.35546875,1.3006781339645386,77.99040222167969,0.00019999999494757503
1502,45,7.133277893066406,7.135923862457275,7.134600639343262,7799.75244140625,1.2998541593551636,77.98438262939453,0.00019999999494757503
1503,45,7.134085655212402,7.1366047859191895,7.135345458984375,7798.7548828125,1.2990633249282837,77.97441101074219,0.00019999999494757503
1504,45,7.134769439697266,7.137217044830322,7.135993003845215,7797.09033203125,1.2983049154281616,77.95777130126953,0.00019999999494757503
1505,45,7.135359287261963,7.137515068054199,7.13643741607666,7796.11181640625,1.297551155090332,77.947998046875,0.00019999999494757503
1506,45,7.135680675506592,7.137847900390625,7.1367645263671875,7795.12548828125,1.2967453002929688,77.9381332397461,0.00019999999494757503
1507,45,7.136016368865967,7.138617515563965,7.137316703796387,7793.82080078125,1.2959567308425903,77.92509460449219,0.00019999999494757503
1508,45,7.136803150177002,7.139352321624756,7.138077735900879,7792.66748046875,1.2952321767807007,77.91357421875,0.00019999999494757503
1509,45,7.1374993324279785,7.140089988708496,7.138794898986816,7791.5,1.2944353818893433,77.90190124511719,0.00019999999494757503
1510,45,7.138265132904053,7.140850067138672,7.139557838439941,7791.22607421875,1.293743371963501,77.899169921875,0.00019999999494757503
1511,45,7.139014720916748,7.141587734222412,7.14030122756958,7790.6240234375,1.2929904460906982,77.8931655883789,0.00019999999494757503
1512,45,7.139740467071533,7.141820907592773,7.140780448913574,7789.97998046875,1.2922601699829102,77.88672637939453,0.00019999999494757503
1513,45,7.139997482299805,7.142175197601318,7.141086578369141,7789.35400390625,1.2914987802505493,77.88047790527344,0.00019999999494757503
1514,45,7.140368461608887,7.142611980438232,7.1414899826049805,7788.9931640625,1.2907648086547852,77.87687683105469,0.00019999999494757503
1515,45,7.140798091888428,7.143279552459717,7.142038822174072,7789.2763671875,1.2899720668792725,77.87971496582031,0.00019999999494757503
1516,45,7.141449451446533,7.143734931945801,7.142592430114746,7788.439453125,1.289199948310852,77.8713607788086,0.00019999999494757503
1517,45,7.141901969909668,7.144507884979248,7.143204689025879,7787.1982421875,1.2884429693222046,77.85895538330078,0.00019999999494757503
1518,45,7.14268684387207,7.145210266113281,7.143948554992676,7786.89013671875,1.2876592874526978,77.85588073730469,0.00019999999494757503
1519,46,7.1433868408203125,7.145937919616699,7.144662380218506,7785.494140625,1.2868742942810059,77.84192657470703,0.00019999999494757503
1520,46,7.144101619720459,7.146674633026123,7.145388126373291,7784.6015625,1.2861299514770508,77.8330078125,0.00019999999494757503
1521,46,7.1448516845703125,7.147458553314209,7.14615535736084,7783.66357421875,1.285378336906433,77.82363891601562,0.00019999999494757503
1522,46,7.145656585693359,7.148173809051514,7.146915435791016,7783.1240234375,1.2846516370773315,77.81825256347656,0.00019999999494757503
1523,46,7.146358489990234,7.148974418640137,7.1476664543151855,7782.1669921875,1.283887505531311,77.80868530273438,0.00019999999494757503
1524,46,7.147161483764648,7.149717807769775,7.148439407348633,7782.599609375,1.2831404209136963,77.81301879882812,0.00019999999494757503
1525,46,7.147914409637451,7.150439262390137,7.149176597595215,7781.68115234375,1.2823879718780518,77.80384826660156,0.00019999999494757503
1526,46,7.148627758026123,7.151164531707764,7.149896144866943,7782.5283203125,1.2816139459609985,77.81233215332031,0.00019999999494757503
1527,46,7.149356842041016,7.151953220367432,7.1506547927856445,7782.63720703125,1.2808606624603271,77.81342315673828,0.00019999999494757503
1528,46,7.150137901306152,7.152377128601074,7.151257514953613,7783.7177734375,1.280089259147644,77.8242416381836,0.00019999999494757503
1529,46,7.150554656982422,7.152909755706787,7.151732444763184,7782.69287109375,1.2793563604354858,77.81400299072266,0.00019999999494757503
1530,46,7.15110445022583,7.153345584869385,7.152225017547607,7781.611328125,1.2786226272583008,77.80319213867188,0.00019999999494757503
1531,46,7.151549816131592,7.1537909507751465,7.152670383453369,7780.62890625,1.2778542041778564,77.79336547851562,0.00019999999494757503
1532,46,7.151991367340088,7.1541056632995605,7.153048515319824,7780.2109375,1.277144193649292,77.78919982910156,0.00019999999494757503
1533,46,7.152303695678711,7.154846668243408,7.1535749435424805,7779.23876953125,1.2763437032699585,77.77947998046875,0.00019999999494757503
1534,46,7.153048038482666,7.15553092956543,7.154289245605469,7777.46484375,1.2755842208862305,77.76174926757812,0.00019999999494757503
1535,46,7.153747081756592,7.156309127807617,7.155028343200684,7775.97509765625,1.2748011350631714,77.74687194824219,0.00019999999494757503
1536,46,7.15452241897583,7.1571245193481445,7.155823707580566,7774.9462890625,1.2741001844406128,77.73658752441406,0.00019999999494757503
1537,46,7.155320167541504,7.157902717590332,7.156611442565918,7773.1962890625,1.273348093032837,77.71908569335938,0.00019999999494757503
1538,46,7.1560893058776855,7.158630847930908,7.157360076904297,7771.7587890625,1.2726244926452637,77.70472717285156,0.00019999999494757503
1539,46,7.156820297241211,7.159388542175293,7.158104419708252,7771.1240234375,1.271883487701416,77.6983871459961,0.00019999999494757503
1540,46,7.157593250274658,7.159727573394775,7.158660411834717,7769.70654296875,1.271153211593628,77.68421936035156,0.00019999999494757503
1541,46,7.157912731170654,7.160485744476318,7.159199237823486,7768.33837890625,1.2704166173934937,77.67053985595703,0.00019999999494757503
1542,46,7.158689022064209,7.161029815673828,7.159859657287598,7767.99267578125,1.2696974277496338,77.66709899902344,0.00019999999494757503
1543,46,7.159232139587402,7.161797523498535,7.160514831542969,7767.15380859375,1.2689437866210938,77.6587142944336,0.00019999999494757503
1544,46,7.160018444061279,7.162595748901367,7.161307334899902,7765.90966796875,1.2682185173034668,77.64627838134766,0.00019999999494757503
1545,46,7.160821914672852,7.16337776184082,7.162099838256836,7765.6494140625,1.267499327659607,77.6436767578125,0.00019999999494757503
1546,46,7.161584377288818,7.164200305938721,7.1628923416137695,7765.75244140625,1.2667527198791504,77.64471435546875,0.00019999999494757503
1547,46,7.162407875061035,7.164905548095703,7.163656711578369,7764.9951171875,1.2660311460494995,77.63714599609375,0.00019999999494757503
1548,46,7.1631059646606445,7.165643215179443,7.164374351501465,7763.3046875,1.2652699947357178,77.62024688720703,0.00019999999494757503
1549,46,7.1638689041137695,7.166402816772461,7.165135860443115,7763.27685546875,1.2645570039749146,77.61997985839844,0.00019999999494757503
1550,46,7.164604187011719,7.1667070388793945,7.165655612945557,7762.12890625,1.2638342380523682,77.60850524902344,0.00019999999494757503
1551,46,7.16492223739624,7.16723108291626,7.16607666015625,7760.70751953125,1.2630858421325684,77.59429931640625,0.00019999999494757503
1552,47,7.165450096130371,7.167553901672363,7.166501998901367,7759.70849609375,1.2623378038406372,77.58431243896484,0.00019999999494757503
1553,47,7.165778160095215,7.168135643005371,7.166956901550293,7758.80712890625,1.2615790367126465,77.57530975341797,0.00019999999494757503
1554,47,7.166354179382324,7.168567657470703,7.167460918426514,7757.794921875,1.260900855064392,77.565185546875,0.00019999999494757503
1555,47,7.166773796081543,7.16929817199707,7.168035984039307,7757.72265625,1.2601683139801025,77.56446838378906,0.00019999999494757503
1556,47,7.167515277862549,7.17004919052124,7.1687822341918945,7758.42333984375,1.2594510316848755,77.57148742675781,0.00019999999494757503
1557,47,7.1682538986206055,7.170799255371094,7.16952657699585,7757.38720703125,1.2587425708770752,77.5611343383789,0.00019999999494757503
1558,47,7.169036865234375,7.171576976776123,7.170307159423828,7756.74560546875,1.2580265998840332,77.55471801757812,0.00019999999494757503
1559,47,7.169795513153076,7.1723456382751465,7.171070575714111,7755.8271484375,1.2572838068008423,77.54554748535156,0.00019999999494757503
1560,47,7.170567035675049,7.173008441925049,7.171787738800049,7754.9609375,1.2565267086029053,77.53689575195312,0.00019999999494757503
1561,47,7.171244144439697,7.173707485198975,7.172475814819336,7754.876953125,1.25584876537323,77.53606414794922,0.00019999999494757503
1562,47,7.171939849853516,7.174479007720947,7.173209190368652,7753.97705078125,1.255126714706421,77.52706909179688,0.00019999999494757503
1563,47,7.172688007354736,7.175207138061523,7.173947334289551,7753.9150390625,1.2544025182724,77.52645111083984,0.00019999999494757503
1564,47,7.173444747924805,7.175981521606445,7.174713134765625,7753.14111328125,1.2537076473236084,77.51872253417969,0.00019999999494757503
1565,47,7.174199104309082,7.176748752593994,7.175474166870117,7751.986328125,1.252961277961731,77.5071792602539,0.00019999999494757503
1566,47,7.174984455108643,7.177206516265869,7.176095485687256,7752.033203125,1.2522780895233154,77.50765228271484,0.00019999999494757503
1567,47,7.175427436828613,7.177552223205566,7.17648983001709,7750.82568359375,1.2516013383865356,77.49559020996094,0.00019999999494757503
1568,47,7.1757612228393555,7.177896976470947,7.1768293380737305,7749.7255859375,1.2508654594421387,77.4845962524414,0.00019999999494757503
1569,47,7.17611837387085,7.1785383224487305,7.177328109741211,7749.25732421875,1.2501760721206665,77.47991943359375,0.00019999999494757503
1570,47,7.176782608032227,7.179276943206787,7.178030014038086,7748.89453125,1.2494629621505737,77.47628784179688,0.00019999999494757503
1571,47,7.177517414093018,7.179962635040283,7.17874002456665,7748.84765625,1.2487833499908447,77.47582244873047,0.00019999999494757503
1572,47,7.178189277648926,7.180659770965576,7.179424285888672,7748.69287109375,1.2480257749557495,77.47428894042969,0.00019999999494757503
1573,47,7.178879737854004,7.181314468383789,7.1800971031188965,7748.69580078125,1.247321367263794,77.47432708740234,0.00019999999494757503
1574,47,7.179555416107178,7.182000160217285,7.180777549743652,7748.416015625,1.2466106414794922,77.4715347290039,0.00019999999494757503
1575,47,7.180262088775635,7.182734489440918,7.1814985275268555,7747.62890625,1.2458981275558472,77.46366882324219,0.00019999999494757503
1576,47,7.180974960327148,7.183436393737793,7.182205677032471,7746.517578125,1.2451484203338623,77.45256042480469,0.00019999999494757503
1577,47,7.181649208068848,7.184092998504639,7.182870864868164,7745.2099609375,1.2444632053375244,77.43949127197266,0.00019999999494757503
1578,47,7.1823272705078125,7.184757709503174,7.183542251586914,7743.728515625,1.2437163591384888,77.42469024658203,0.00019999999494757503
1579,47,7.1829986572265625,7.185378551483154,7.1841888427734375,7743.8251953125,1.2429834604263306,77.4256591796875,0.00019999999494757503
1580,47,7.183599948883057,7.185819625854492,7.184709548950195,7743.1572265625,1.242289662361145,77.41899108886719,0.00019999999494757503
1581,47,7.184057712554932,7.186344146728516,7.1852006912231445,7742.638671875,1.2415724992752075,77.41381072998047,0.00019999999494757503
1582,47,7.1845879554748535,7.187007427215576,7.185797691345215,7741.5966796875,1.2408723831176758,77.40340423583984,0.00019999999494757503
1583,47,7.185258865356445,7.187658309936523,7.186458587646484,7740.5458984375,1.2401777505874634,77.39289855957031,0.00019999999494757503
1584,47,7.185910224914551,7.187979698181152,7.186944961547852,7739.7421875,1.2394592761993408,77.3848648071289,0.00019999999494757503
1585,48,7.18623685836792,7.188230991363525,7.187233924865723,7738.77880859375,1.2387562990188599,77.37523651123047,0.00019999999494757503
1586,48,7.18647575378418,7.188621997833252,7.187548637390137,7737.82958984375,1.2380982637405396,77.3657455444336,0.00019999999494757503
1587,48,7.186869144439697,7.188908100128174,7.1878886222839355,7737.60791015625,1.237389326095581,77.36353302001953,0.00019999999494757503
1588,48,7.18715763092041,7.189659595489502,7.188408851623535,7737.45703125,1.2366902828216553,77.3620376586914,0.00019999999494757503
1589,48,7.1879143714904785,7.190340042114258,7.189126968383789,7735.9765625,1.2359877824783325,77.34724426269531,0.00019999999494757503
1590,48,7.188578128814697,7.19093132019043,7.189754486083984,7735.2099609375,1.2353183031082153,77.33958435058594,0.00019999999494757503
1591,48,7.189188003540039,7.191606521606445,7.190397262573242,7734.23681640625,1.2346090078353882,77.3298568725586,0.00019999999494757503
1592,48,7.1898579597473145,7.192342281341553,7.191100120544434,7734.20166015625,1.2339502573013306,77.32950592041016,0.00019999999494757503
1593,48,7.190618991851807,7.192880153656006,7.191749572753906,7733.89892578125,1.2333015203475952,77.32649230957031,0.00019999999494757503
1594,48,7.191128253936768,7.193548679351807,7.192338466644287,7734.0556640625,1.2325763702392578,77.32807159423828,0.00019999999494757503
1595,48,7.191790580749512,7.194198131561279,7.192994117736816,7733.169921875,1.2319000959396362,77.3192138671875,0.00019999999494757503
1596,48,7.192456245422363,7.194854259490967,7.193655014038086,7732.09765625,1.2312513589859009,77.30850219726562,0.00019999999494757503
1597,48,7.193105697631836,7.195544242858887,7.194324970245361,7731.70654296875,1.2305361032485962,77.30459594726562,0.00019999999494757503
1598,48,7.193809509277344,7.196091175079346,7.194950103759766,7730.94189453125,1.2298587560653687,77.29695129394531,0.00019999999494757503
1599,48,7.194341659545898,7.196761131286621,7.19555139541626,7729.7265625,1.229156494140625,77.2848129272461,0.00019999999494757503
1600,48,7.195033073425293,7.197059631347656,7.196046352386475,7728.73193359375,1.2284785509109497,77.27486419677734,0.00019999999494757503
1601,48,7.195321083068848,7.197329521179199,7.196325302124023,7727.35009765625,1.2278212308883667,77.26106262207031,0.00019999999494757503
1602,48,7.195586204528809,7.1976470947265625,7.1966166496276855,7726.59912109375,1.2271192073822021,77.25355529785156,0.00019999999494757503
1603,48,7.195911884307861,7.198030471801758,7.1969709396362305,7725.82470703125,1.2264844179153442,77.24581909179688,0.00019999999494757503
1604,48,7.196315288543701,7.198492527008057,7.197403907775879,7724.400390625,1.2257978916168213,77.23158264160156,0.00019999999494757503
1605,48,7.196749687194824,7.19880485534668,7.197777271270752,7723.1201171875,1.2251861095428467,77.21878051757812,0.00019999999494757503
1606,48,7.197066307067871,7.198966026306152,7.198016166687012,7721.888671875,1.2244715690612793,77.20648193359375,0.00019999999494757503
1607,48,7.19722843170166,7.1991705894470215,7.198199272155762,7721.919921875,1.2238454818725586,77.20679473876953,0.00019999999494757503
1608,48,7.197420120239258,7.1995768547058105,7.198498725891113,7721.23046875,1.2231528759002686,77.19991302490234,0.00019999999494757503
1609,48,7.197853088378906,7.200228214263916,7.199040412902832,7721.939453125,1.2225192785263062,77.2070083618164,0.00019999999494757503
1610,48,7.198497772216797,7.200924873352051,7.199711322784424,7721.109375,1.2218036651611328,77.19871520996094,0.00019999999494757503
1611,48,7.199179649353027,7.201560974121094,7.2003703117370605,7720.02001953125,1.2211265563964844,77.18782806396484,0.00019999999494757503
1612,48,7.1998138427734375,7.202219486236572,7.201016426086426,7719.72705078125,1.2204455137252808,77.18489837646484,0.00019999999494757503
1613,48,7.200495719909668,7.202877521514893,7.201686859130859,7718.99072265625,1.2197728157043457,77.17755126953125,0.00019999999494757503
1614,48,7.201157093048096,7.203547954559326,7.202352523803711,7718.26171875,1.2191177606582642,77.17025756835938,0.00019999999494757503
1615,48,7.201817035675049,7.2042412757873535,7.203029155731201,7717.3095703125,1.2184346914291382,77.1607437133789,0.00019999999494757503
1616,48,7.202523231506348,7.20491886138916,7.203721046447754,7716.06494140625,1.2178105115890503,77.14830017089844,0.00019999999494757503
1617,48,7.203202247619629,7.205481052398682,7.204341888427734,7715.30078125,1.2171753644943237,77.14067077636719,0.00019999999494757503
1618,49,7.203753471374512,7.205698490142822,7.204726219177246,7715.3857421875,1.2164883613586426,77.14152526855469,0.00019999999494757503
1619,49,7.203951835632324,7.206124305725098,7.205038070678711,7714.41650390625,1.2158490419387817,77.1318359375,0.00019999999494757503
1620,49,7.2044148445129395,7.206765651702881,7.20559024810791,7714.82275390625,1.2151947021484375,77.13591003417969,0.00019999999494757503
1621,49,7.2050395011901855,7.207385063171387,7.206212043762207,7714.44580078125,1.214502215385437,77.13214111328125,0.00019999999494757503
1622,49,7.205668926239014,7.208122253417969,7.20689582824707,7713.17236328125,1.2138805389404297,77.11941528320312,0.00019999999494757503
1623,49,7.206414222717285,7.208732604980469,7.207573413848877,7713.2265625,1.2131918668746948,77.11996459960938,0.00019999999494757503
1624,49,7.207013130187988,7.209416389465332,7.20821475982666,7712.06884765625,1.2125415802001953,77.10839080810547,0.00019999999494757503
1625,49,7.207695007324219,7.209629058837891,7.208662033081055,7711.11376953125,1.2118698358535767,77.09884643554688,0.00019999999494757503
1626,49,7.207928657531738,7.210025787353516,7.208977222442627,7710.21875,1.2113028764724731,77.08991241455078,0.00019999999494757503
1627,49,7.208306312561035,7.210245132446289,7.209275722503662,7709.3583984375,1.2106469869613647,77.08131408691406,0.00019999999494757503
1628,49,7.208524227142334,7.210522651672363,7.2095232009887695,7708.28369140625,1.2099997997283936,77.07057189941406,0.00019999999494757503
1629,49,7.2088117599487305,7.211249828338623,7.210030555725098,7707.095703125,1.2093207836151123,77.05870056152344,0.00019999999494757503
1630,49,7.209530830383301,7.211843967437744,7.210687637329102,7707.6005859375,1.2086842060089111,77.06375885009766,0.00019999999494757503
1631,49,7.210142135620117,7.212103366851807,7.211122512817383,7705.89599609375,1.208023190498352,77.04671478271484,0.00019999999494757503
1632,49,7.210399627685547,7.212420463562012,7.211410045623779,7704.6630859375,1.2073801755905151,77.0344009399414,0.00019999999494757503
1633,49,7.210710525512695,7.213083744049072,7.211896896362305,7703.70947265625,1.2067006826400757,77.02486419677734,0.00019999999494757503
1634,49,7.211362361907959,7.21369743347168,7.212530136108398,7702.2294921875,1.2060426473617554,77.01007080078125,0.00019999999494757503
1635,49,7.211997032165527,7.214267730712891,7.213132381439209,7700.69384765625,1.2054357528686523,76.99472045898438,0.00019999999494757503
1636,49,7.212551116943359,7.214988708496094,7.213769912719727,7699.912109375,1.2047860622406006,76.9869155883789,0.00019999999494757503
1637,49,7.213278293609619,7.2155890464782715,7.214433670043945,7698.00390625,1.2041378021240234,76.96783447265625,0.00019999999494757503
1638,49,7.213881015777588,7.215958595275879,7.2149200439453125,7698.35546875,1.203534483909607,76.97135925292969,0.00019999999494757503
1639,49,7.214242935180664,7.216225624084473,7.215234279632568,7697.16796875,1.202889323234558,76.95948791503906,0.00019999999494757503
1640,49,7.214515686035156,7.216436862945557,7.215476036071777,7695.85546875,1.2022387981414795,76.94637298583984,0.00019999999494757503
1641,49,7.21473503112793,7.216879367828369,7.21580696105957,7695.322265625,1.2016085386276245,76.94104766845703,0.00019999999494757503
1642,49,7.215168476104736,7.217567443847656,7.216367721557617,7695.0322265625,1.2009567022323608,76.93814849853516,0.00019999999494757503
1643,49,7.215880393981934,7.218156337738037,7.217018127441406,7694.4638671875,1.2002887725830078,76.9324722290039,0.00019999999494757503
1644,49,7.216463565826416,7.218759536743164,7.217611312866211,7693.47314453125,1.199668288230896,76.92256927490234,0.00019999999494757503
1645,49,7.217055797576904,7.2191338539123535,7.218094825744629,7692.658203125,1.1990211009979248,76.9144287109375,0.00019999999494757503
1646,49,7.21744441986084,7.219545364379883,7.218494892120361,7692.06396484375,1.1983596086502075,76.90850067138672,0.00019999999494757503
1647,49,7.217863082885742,7.220179080963135,7.219020843505859,7691.025390625,1.1977195739746094,76.89810943603516,0.00019999999494757503
1648,49,7.218486309051514,7.22072696685791,7.219606399536133,7690.947265625,1.1971114873886108,76.8973388671875,0.00019999999494757503
1649,49,7.219024658203125,7.220916271209717,7.219970703125,7689.46826171875,1.196494221687317,76.88255310058594,0.00019999999494757503
